TIPO_PROC,MUNIC_RES,MUNICIPIO,TOTAL_INTERNACOES,INTERNACOES_PARA_SOBRECARREGADO,PERC_PARA_SOBRECARREGADO,QTD_HOSPITAIS_DESTINO,CNES_CANDIDATO,HOSPITAL_CANDIDATO,PORTE_CANDIDATO,LAT_HOSPITAL_CANDIDATO,LON_HOSPITAL_CANDIDATO,DISTANCIA_KM
Cirurgia,230140,"ARATUBA, CE",6,6,1.0,1,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,88.21468630377143
Cirurgia,230140,"ARATUBA, CE",6,6,1.0,1,7047428,HOSPITAL E MATERNIDADE DRA ZILDA ARNS NEUMANN,Grande,-3.762924043180869,-38.57404560561884,89.85816217892996
Cirurgia,230870,"MORADA NOVA, CE",14,5,0.3571428571428571,5,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,98.87484966627362
Cirurgia,230870,"MORADA NOVA, CE",14,5,0.3571428571428571,5,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,139.59786062024708
Cirurgia,230870,"MORADA NOVA, CE",14,5,0.3571428571428571,5,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,142.4240181158883
Cirurgia,230550,"IGUATU, CE",10,5,0.5,3,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,0.0
Cirurgia,230550,"IGUATU, CE",10,5,0.5,3,6779522,HOSPITAL REGIONAL DO CARIRI,Grande,-7.2263193,-39.3254599,96.51164376034812
Cirurgia,230550,"IGUATU, CE",10,5,0.5,3,2552086,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,Grande,-7.3119638,-39.3027232,105.98869676428386
Cirurgia,230540,"ICO, CE",9,5,0.5555555555555556,2,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,48.94038226013149
Cirurgia,230540,"ICO, CE",9,5,0.5555555555555556,2,6779522,HOSPITAL REGIONAL DO CARIRI,Grande,-7.2263193,-39.3254599,105.37487844679245
Cirurgia,230540,"ICO, CE",9,5,0.5555555555555556,2,2552086,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,Grande,-7.3119638,-39.3027232,112.6484545799145
Cirurgia,230760,"LIMOEIRO DO NORTE, CE",9,5,0.5555555555555556,5,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,129.09764303798352
Cirurgia,230760,"LIMOEIRO DO NORTE, CE",9,5,0.5555555555555556,5,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,152.24083566858428
Cirurgia,230760,"LIMOEIRO DO NORTE, CE",9,5,0.5555555555555556,5,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,152.6661435170351
Cirurgia,230120,"ARACOIABA, CE",8,5,0.625,4,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,58.68113404188581
Cirurgia,230120,"ARACOIABA, CE",8,5,0.625,4,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,70.32360304233127
Cirurgia,230120,"ARACOIABA, CE",8,5,0.625,4,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,71.1059966091098
Cirurgia,230523,"HORIZONTE, CE",7,5,0.7142857142857143,4,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,28.346740794734362
Cirurgia,230523,"HORIZONTE, CE",7,5,0.7142857142857143,4,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,29.683663578928517
